ID,Hash,filetype,filesize,family,tag
15791,9500e7f7b92b7c3f95d6a8d89ca5eb525aec5e7b322fc1de885d9f4a3aa79b31,1,2510296,1,11
15792,35d819c77ea91164d5ddb2dec677860d8b44715d247b620a3db53273b562a5b8,1,127392,64,0
15793,4ea3287baa55594ee8516aaf6d81270f0acb461ee7b01f98fc61a905ce071901,1,137120,64,0
15794,b940f2d1805fc5c19f8ee415d3b24079de36f052cf2ef64993bd88c2a45726e3,1,126976,1,11
15795,c287b50663fb39e54c173deb6b57efa9fa782043081f4e88a1eaef3784d8c679,28,1925288,1,11
15796,2b805d27507349d9062d32fa579a3b93a80967906f6d776639847ce12c65582f,6,526848,193,0
15797,43d45918495df6a682336a7365e95b59446a55b9f6ea2418218f149decdaf8e2,6,503296,158,0
15798,61cc945a9561a6ba2270b9133ba8b95e0c73e323e6e85904edbc3e224fd22352,6,2707241,193,0
15799,6ff59883cc15eea131effaece792cb097c3774b67fb09a1dc96682f131c4d053,6,442880,194,0
15800,91bd950b029cafc5183383050ad883a8c8dc21030e5a718414042d1aee084fb4,6,1211904,194,0
15801,a26348e9f5b92c99295d07275d0bf87a9d650c57d18b37997854ba1258d7ecf8,6,879104,158,0
15802,bb0a3c784e55bd25f845644b69c57e3e470af51983617fdfe7ba5d253019ed24,6,375296,193,0
15803,ed0161f2a3337af5e27a84bea85fb4abe35654f5de22bcb8a503d537952b1e8a,6,971264,194,0
15804,fca422ef6db82f008b6f86a830df5a90aa70915d4cf4eda025207baba1a4ff2f,6,601600,193,0
15805,a4b5dba6bf0b8eb6b85d05a5a83ab181d1c85666865389f0c8c9b41b2dfc6df0,1,81409,194,0
15806,a5ab5720245ecd7e3e31224b3fc43b7beb2470154391fb29572cd815fbd6ff13,1,205545,194,0
15807,ef9b8fe1c707a9d38e65d3df083b1eaab53c78f8d2f1915251342c5107fab137,1,81410,194,0
15808,17fcac1a62ea0aa8930a2707d69032ce01f1c2507bec094dbfd605fb1327f4ee,6,248320,195,0
15809,4d3ac36006c660050ec3a4df90fe0e83970c7f8095ffde61600aa784f83e765a,5,0,1,11
15810,a038c34f4fa2a0e4969aa5c79c361261f9763efbddc9c99a5b8e9c3f804d2a67,1,2634720,1,11
15811,1c55c97d6957bdad32a60ff360ecc465914d5c286b609c354bd05beebe5d95c2,1,134164,1,0
15812,4b63e29ef1fef3b4bbd22e8d15b9540eb2e65e93c5a223454d0928c563209965,1,93696,158,0
15813,c080aa04257c91ff5136185cef58621429900226da34f330283d04ffee2041f7,1,134561,1,0
15814,c5e2a29e4c91a431d9fd1f2ef4caad056d1fa4c75df713ff3c23277d7b08f896,1,161292,192,0
15815,d9e454cbd49ad9500bd4fc2a5d756bcae8e20b148af1f98cf1c4a0c3637af8ac,1,190476,1,0
15816,f31349ffac8afd84847be43c3d9b090c001e7d72aabfd83fad550c4175d551d0,1,98232,6,0
15817,8b65bd4c74cd3bbec365ed942a5ccf17f059b991f57d6b4c96e8f25613d86802,1,516608,1,0
15818,e00aec1b6329501b13f13ecbbf3531a7a7116dd33ca831d171fde70a3664d8cd,5,0,1,11
15820,cd752fb86f79207b19ed423501729d9fc7abe6405d39695028c3d9653c849b9a,5,0,1,11
15821,0d017ae506c41220b2b72e1d15d39728ade362d8830fe4c57fa0b97dea423711,11,871,1,11
15822,cf6b5a446c3c47ea815dcb5d54f52ba8dc0a3e3b9513f164cae74957c6b08e6f,8,405,1,5
15823,d121fd9914e291f1fd3acc76204469225057de3ba3aa46d991cac1f773fa2763,8,375,1,5
15824,63a9a5b8ff0311401ace5a97c876e6f058ad3c55181827fa1ab150ed88fbf54d,8,376,1,5
15825,110505e9af6cc9d03bef50105d66018790b12917332158fad0ffd9a9271e30b8,8,380,1,11
15826,16475405de9507201960a42acda14ad02e617c7f0f3362848982e0cd5ec008c7,8,380,1,5
15827,3b24d8eae703dbfe438a80c34c05e2a09d290fec637d8efa8156c186ffb39ed1,8,380,1,5
15828,a6adc84213dc42bc092c5ed162f456b09615b24d1f73c0c9ad7036a704684e73,11,1169,1,8
15829,cf1e7d13572cb9582d97e45a461963aeb327c78e8d6f4dc08fa07142e0089dd8,31,2348912,196,2
15830,3f5f8eb31f4ff42e6710b79707e91056444770e933c2249ea8628f8463211ee9,31,2640116,197,2
15831,1cb10076c4d5b6bbcb67cf7cd406bae84bdadb76c38428629cf60dd6d524a55b,10,3666428,1,5
15832,4a9fcbcca09f1825f1cba794904643c97462e9c8b5fd7625b1a96a3d675fbe0a,11,3703215,1,5
15833,2b8e973fc05cb43ff651fe48c32a0635c5fa99a6481927175f90a22925100c30,65,3702379,1,5
15834,8e8819a2648c6d42080b92e5df55ad93718ccf24d39bd84bb1bfc363879bbe40,5,0,1,11
15835,ec96f9f872591330ab8822892c7846dcd6b91061af4e0a74ad720d33c3a0e006,11,59201,1,0
15836,c6bdd19f7ee5a27e42eef26204fb9d083a02d092a5296ec6aceae39a55295742,25,22527,1,0
15837,b2af48d4d61d8993b8d224ee2fb4a515227895f850e0c8c134c89998170329bb,65,218722,1,0
15838,d55624f54ba2d48a5930eb69ad9f8c132bb708d0dbc5b858c3c6d28b12d6e416,10,542618,1,5
15839,5a2492618c5bb8582e91f3c6a8df6e6737e06f36b6ef4f23058a1e4c6f83c7d3,5,354,1,0
15840,b17e9355547c45ad5d3cb0d772973fbac1b58dc61ecea838a7def4a4325a4c02,11,20345,1,0
15841,ce548de20eec6230ec09e5c038e44af96368929aaca4375fc73468a559808b1a,8,6805,1,8
15842,a480d2a678fae75abb33d0eb8f6a4936742cc1512d3e7252ce2155d1586132d5,8,591,1,11
15843,17953ccf45c65935cd439ed04a137af111bb6372dc15fd029ac837d2b620948c,8,5886,1,11
15844,d9597f6a5051c88c8f04534a2ab35a7dd1f7855f05ae975de6a95e9f560f1ec4,8,2144,1,11
15845,6fd840fc635b5ff9d73f8254dce71ee2da075f9be1afdb3da504444f0732c556,5,0,1,11
15846,72e38f7f20b9c87e77acf378d53844c9a6dfe2a3718cce32d2bc3440f1d48b7b,5,0,1,11
15847,dbc776ca7974c961efba5ff0d92c151a56bf2280e05ff745dd52d80710498a91,5,0,1,11
15848,23988023db44aad05a19e07fed501d8d48e3b2d9cb70a5093b82a3a79f9a0d5c,5,0,1,11
15849,4ff7e674f9b9fa870543b5fa5dd14028a3b9bf9337de4369f431aa37771214aa,5,0,1,11
15850,b725d5476e76f555fc24ecb908474fd29b671687336e5e1177a5c4c35cb5939f,8,817,1,8
15851,dfa90f373b8fd8147ee3e4bfe1ee059e536cc1b068f7ec140c3fc0e6554f331a,8,1312,1,8
15853,95513df395e6ffd7996c1f6e317291e4e02b509dd778fdc8131bf9b479080794,5,0,1,11
15854,1fae5899b2d9926cc0b72130e516194f2cbb94149666e522112747286e8505f2,5,0,1,11
15855,8105119c186bb774f09679f278891eec5696bf0305af65b5a212220ddb32693b,5,0,1,11
15856,e35484ceded2b1560212719df43699d256a4070912fb878f85a216a5f1feb279,5,0,1,11
15857,92378e7d9d572c8f3de40abdf75f252f20c291c4d439fb231ab39b4e923d32b3,5,0,1,11
15858,5cb9c48df44f5da7afb0400276c0f17af0e3cf16120ae0fbb89067bdcdf9a174,8,525,1,8
15859,ec411a0b4af987867b155c0bb64bd18499b471638db980c4342ff7127071204c,8,2803,1,11
15860,8cfcba2bd183ba31b7fc50d2377f4522b281602409c261300bf939e8c6647728,8,8115,1,11
15861,4ca5463b10621dec72259f8c3b53d4461ba804d310e39ec51a0e7e4eac06c5bd,5,0,1,11
15862,37156501654537b2cb57b95689fabde8c73c6a4b95d579d31c1ecf0df7b70c6d,5,0,1,11
15863,5d4a783edcf3477f5af976a57ac2b2a5cfe085de565aa4c249d6e0a45b75ea84,8,932,1,8
15865,5cbb68ab8cc4db644bfb85dd85df03e5cb69cdcc0e91d25b62b76ad1050e2d15,8,541,1,8
15866,1096052043a7a13ff51315e43bd415af070f37bf1cf41e6baca533da1e38c984,8,4514,1,11
15867,c188cafddd3cf8dfc142ebbac3c57fc797762ccdc2cee95bd702530135af06f6,8,739,1,8
15868,8a064504634ea44a393204a55b8e4ad140a62f16e70d0c0c80b836f8e1ce7a5f,5,0,1,11
15869,35db034ce41699b608df3754c39f636b4af537dce20f1144e23b3637bf63c0b2,5,0,1,11
15870,3d01d72f8ff9e62a891f35f152444e65d483485c5a3c90316bd82c92734d5fc3,5,0,1,11
15871,87a88fed1a00320a844340865b1ffcc10bacd5397aa5dc5645ef8cf450d0ddac,5,0,1,11
15872,17915cfd4e7922084e4a875c40a1d3eefc5dc0e8066ec28e9a56ecef85e30c8a,5,322,1,11
15873,9c641a43e6aa98bf2a1be0c97ad94d083ee256df6a1e746e63c152cab55026a9,8,6695,1,11
15874,f1a8ff0b4a2b295f0cc6aa4ca5b7bebd2f497c21a8dbc2ba3799f18bccb736e6,8,2568,1,11
15876,dd26d551fc840eef8ecc03a16af9fb946e75b6d9f01db65a5708a5dcc25d4669,8,586,1,11
15877,83840800b8130a9849b245a3207662d6e47fba312127bdf5c4d611b2a67ab00b,8,567,1,8
15879,6484d95a7eb59c4beac874cc1fae10b7f7f4cfb7caeb09dfc375ad3ac4ad6ba0,8,306,1,8
15880,2a822cb067e5768d5a4a345fd1cc360ed3cc2c694d4e88464ac6a43612829a81,5,27604,1,11
15881,d858a29212b49d5ea66dac18ec163d8f9906cddad6dc1a2d3e7fc6ab1fbef6d9,44,59056,198,0
15882,33d18a3b84e471a885504c28a098710e7340666910cec574b9d2bd176163756e,44,75472,198,0
15883,1ee406221b24a3202fb8c6a7bb6ceff55984fd9410beecbfd095de2db5269466,44,692000,198,2
15884,b14f376bdc3aab9b023e076dd32f59c0428f48f3052ab4574d08ad100fc4a57a,44,671616,198,2
15885,e071a1f41bff43c86b0b1248a605130274bf58bccdfa825c0b539bed1e99f6f1,44,708560,198,0
15886,b8cd150c5e4f6d6fff6e2dd43b8e955ff7d5caf4623715794f775d5589b62c83,44,688176,198,2
15887,5198a7b9dd4022f0311e2c5ffe352780e610ace1c2a51ad876ed685d3b80159c,5,0,1,11
15888,50c50dfa542ab4a59722857afc2e7d47be568c74b07db67954ccbd0f8e8303b2,5,0,1,11
15889,c47fcaafae6a14ed8563c026833a108fceb8b6e1469b24912d60b0228f965e37,5,0,1,11
15890,bfbf815b31323fe9a3f611ab10ac35e23e3b407fe20f99cf8d5b98ade5ec5ef7,5,0,1,11
15891,51fc0154e00a1e6670319b0e1b55bb89bf45c993754bbab6f76d6e121eec8891,5,0,1,11
15892,9d875a46e251cde27977863bdb58de56ed6f6306fa6bdba55ba90897df40d456,31,3356176,1,2
15893,4d1c87b119f928c4ac3fc010dcf3c4b4746893ae41ba4f630f946d1cbbd18e9d,42,219464,1,11
15894,859dbbc97eecb8c52d4a4cd299511d947ad9fd704687818d5c84a803b46eacda,32,229,1,8
15895,88deade60ef60cf6b09025f13cff88961090a7725b6b1ff6f945bfbc27d64fc7,5,533188,1,11
15896,9a60537019b1c8447f711a663c93df2e23f5e866196d3fd4d47474e410391d95,30,504,1,8
15897,91d90025fec36f290ce9f82ccad93d2dde22e197c528c7d2a51043cc8faa2d29,29,860,1,8
15898,c0108101d9e5edeb7528169e828edb65f116c00e1618096ed75690787e52db83,30,2528,1,8
15899,f9bc964edd15d6cad7a3598d8c773adb07c46fdab1fbba0b3a7e59dad87971a1,29,628,1,8
15900,234cd5bc5d510e2422e08ffc45a9c46a4f4102ab281e0ae7f726ad091c419aa6,29,468,1,8
15901,45dfb029d034b841fd8dbc1d7004a045127e26fbdc4cf2d8371bf02d17bbcd4b,30,644,1,8
15902,2c282051419cfc34447714dd500780cc7092597f43d4e4dfb0607b6cafdc24d7,5,0,1,11
15903,259f604ae091a518635e7650cba2c9174b131373ce0c22ee5b99532ef193ae8a,5,0,1,11
15904,0d9148e92323784e17e71512c76527497fd2fea17aea6b5845c3ab3d1530d22d,31,3273192,1,2
15905,211357cc1c13d1ac9c3156b962ca8f227a9fba2a15b1a8493c04b97cf86f455a,29,468,1,8
15906,b7f8efd72c3025a13b713794ef09c58c0d2dcd7db9ff3deb3ea91e8416a8a35b,32,278,1,8
15907,72a0204b3c9d3d82f6791586ebe58808c31be1955ffe99481dbd21c678bf0b83,32,462,1,8
15908,e961278375e9bdaa9f0b0415d7c442cbaf607a65698fd1f7044528386b0e89b9,32,288,1,8
15909,b526394e7bf994a83870e79f6eefd190605d1c9be5db6ba3f2c7169175174911,32,572,1,8
15910,7694d8a0faae2b9a720fbcd99894c2dc36e5a54f750b0b815fd73dc190b74277,32,380,1,8
15911,7a9ecde86f86e27e9ccdaa87c6ce3c81bd13a674fcd9a081dd5e86b643f4a97b,32,535,1,8
15912,d3b18857e716ac42fcb473004c54cf2183f8b3719c8a2c3e8f82bb7e12a8c412,32,291,1,8
15913,42c3c57b446a74014dbe8d5ac97cdea7fed329495c907905e1f8124ae7dcffe3,29,772,1,11
15914,5b24375081c70f4c8d7f28984fedbedf9f2e9f29f106deb51a01a2a87e4ceef1,5,256,1,11
15915,a5b5fa51bfccf24d468ccf3ebce6f7a988630841a9e5f5549a5a4459bab42709,5,0,1,11
15916,f9e18f48429cd68f65842e1b9c1f6c69599f7adff6c6ce10b6017a5f45992af6,5,0,1,11
15917,2062cd4997ee79366f733a01bc3c78524532e0b31614a0b252ed1be20b729fc1,5,0,1,11
15918,6bec45114991bd792a51aafc12884a3c069c5fbade111d349d69f8f5864243a5,5,0,1,11
15919,361ecb4cebfb3b7b29605de2d8388cae620cca7d5bafd0ee1690046d494c72e6,5,0,1,11
15920,92656ad7e6d236a890167ef158364dec432e82cef7ec21f214191a535e405b07,6,51200,1,0
15921,bc5598da035b0d745358d0bc902c3defa217e2688b5836432254bdfd048781c1,1,8639867,1,3
15922,68a9496d2370a3a6238dca31038650b299ffa22f78449e7c4cd6d1d13d6295c6,5,117,1,11
15923,120ca851663ef0ebef585d716c9e2ba67bd4870865160fec3b853156be1159c5,66,282692102,118,0
15924,cdeaa737dd190f6f794108fd4431ef7fa7757cb3001028131e7fdf934ddeb872,5,0,1,11
15925,3b3e46bc9ed462e86c9ff2f99178a052d9d2d1d9fe539a081bba636f4c000191,5,0,1,11
15926,9b13055146cbc63aabdfc995d0d3498de66a43accc9b3827f374101f097a059f,5,0,1,11
15927,8b33fb7960f46954cbc5baa3ef64da1f46c7fb83ab61d02d6a89118cae58addd,5,110,1,11
15928,5f9d9c1343a3d1fade143b1ccb673b25cccf50a5996c074e97ce6465e464d9d6,5,102,1,11
15929,39fdd09935eb8e68f686ebbbc2d7516702b7a06e365f66ac621ccecc4b2171c8,5,0,1,11
15930,88bbb61adcc9c0916386b676ea12693d8aed4d47707f15ad99e41fab173f52f3,28,3872932,1,2
15931,6a38c09ffc86f98b22d23d72575d4d560d9647b6a8a80d09a632370c6c2002bd,11,74,1,8
15932,4e85b25420bd876ca68a187f9f0466b369419af8b38842ac8a1d1a58d54a3e00,29,500,1,8
15933,8b7e14e5fbc0506e34075342894b02857f6596255dd968238b5e829224e72ff0,29,1120,1,8
15934,e5510a6a5dead0fb0b0ca46b028340c378d4fa4b4ec7fd7686a001cf82465acd,30,544,1,8
15936,8ab0883d7e49f86d7faaa9e3893e39575a0b3d7e01e9693b1e2f99e5f70f3dff,29,508,1,8
15937,71f585650f79978f722b39b518eef75b69559333184275a3441667c5e5d4892c,30,624,1,8
15938,4383e4c5e69df10f7b153ef9b35575cc0e1b3d2fe36d3544738c03e1e0c35a9a,29,500,1,8
15940,8fbd947c1e8973107ff34882583994f24899ef4124f6228e02d138fc5a258e4a,28,4209908,47,2
15941,5de66c99f1b855c7f1ef637f9f2eef6974d0b1458b267d70c817ffda927c5a46,28,1224,1,11
15942,607a05aa81dca8ea2829e2bc8adad9a240fd9079a798b4804f60c2631af3aed4,11,88,1,11
15943,f68a823b57ce01867f086d225069b6674e638961e68c0804edeedbbec0f58719,29,396,1,8
15944,b80db8ab6bc3ce2920ea668da314e9e784b18d487a328dfa19e3539e6f147c78,28,464,1,11
15945,f65f1018f844ca42c7665fd84c5860cb8e0abc76d2e5b26e1ad0d568996c2ece,5,712,1,11
15946,6b33531d6d59642db4d9e39a434e3920f1e25818a9dfc5d88d3516a1f8a2b74d,5,0,1,11
15948,9302dd09cc8607bc72a22426e08b032ff13a8833a67feeea54a5b49e8e9afead,5,0,1,11
15950,b50f55407c9d093fac6461566eb99a766785b3f712b773a49b9a22e945c0c5f0,8,1364,1,8
15951,2b8941a0937d703134c0af3fc1cb0e143acacf14ed4715266ecccce66531ab3b,5,0,1,11
15952,9aa63b734ae5e691cbe8994946eb258a95c2dfe3e68fb5b109a2aa8ec383274b,5,0,1,11
15953,462f3ae493f4edfa8313f9847c8308923f6b25a592a123e519a115171d4a68d5,5,0,1,11
15954,42acc183868c6b00c438ae73865a5ddb035d8d753320b997c908285730878082,5,0,1,11
15955,268bd684b6d3fc67c9a3dfdd03b46de0f783c3e19cd90f536a1f6d7c457e3202,5,0,1,11
15956,1080932e9ca2d154d7b5f1c803c4ee6a1486a96bf0f1ff7e9dbf3aca172282ea,5,0,1,11
15957,a6382da9a7237e640561b52b6d7b707d3cbefc6bc90284907250f9299a1efeee,5,0,1,11
15958,233e6aa8fae7f192f13efde9815736431f01a8af9738e30614efef86fb523963,5,0,1,11
15959,875a859b4837f3219bc04931b31c8fb4333c41ba4106305402d0f97e1eea2c6d,5,0,1,11
15960,5fd929f6bd056e92012fa416cdf679e511f8fa40f4fdcffbcc76c2451b3c0d1b,5,0,1,11
15961,300c349e1755bf3fdc62eff451882399e4bdbee289a3e75e7f77f0dca97602a6,5,0,1,11
15962,83f74a61faffbd00a6b3b11b74396ea23646c088dea5e4e638d51f9405f6a647,5,0,1,11
15963,6f73297a3691ace406b1a2544f0bc61a3db811c9574ceee4992a0ba1dbf9783e,5,0,1,11
15964,4ae912e453df1b4ca9f705e579cb308897fe1cd9f770f41198f462ed85028a19,5,0,1,11
15965,dfd2805c83bc90ae9b0cef517f2073f1aa625dc22cbbf0b143b0a40c500cbb20,5,0,1,11
15966,465b2e5b59c62e115d2ffaecf4f19bf4af1cf84606068dd3fba2503a3e5bf922,5,0,1,11
15967,16ce58e5d1ef53f99b44e1c80dca4444e3746c0e388ceb9e7b90d63879593f9b,5,0,1,11
15968,ef1b996af73d61537d4f4780d03978fc6436f3702c2ceacf34a404763796b49c,5,0,1,11
15969,0d44b5427c56eadaaa6d9c5d080104be6eb5a489e8d09eba69790ae9cd823f3c,5,0,1,11
15970,e1f35ff38336598f79448c84b41bcb508d53a552808454a76ee12691cb2c97e4,5,0,1,11
15971,c6a483f24e5784e5996cde3d737b395e564202e4a3ef54e6f8779b44ee79c57a,5,0,1,11
15972,004706a04483b02bcfdcf5eabe14bccbc358498df4f702ffc70f60340d7bdce2,5,0,1,11
15973,13b286ad7bcc767a6c38d5201b52decd0beba8c9c2060071638126e40f6757eb,5,0,1,11
15974,1db9d985090eb1c9359dd4f32ce2c2050af19a4ca41d89be933ba8ad7981f191,5,0,1,11
15975,2afbc2d983c41cf3f7fd3e3b8fdc6f5123345c19e33fa05ae2b5c3550cd5bdf4,5,0,1,11
15976,3489c95396cfba5575c5d9b056d1d47142c8e5cd9ea549763936e18e66b0a7d2,5,0,1,11
15977,40c0cdb028ed5aecf0cd7b235a7a47f395ed68db4843e1d95e4c6980a133ee53,5,0,1,11
15978,4b8c64ff27fe8483ff005f5a772db52db74b17686f33e7242e242966103b7ad6,5,0,1,11
15979,5c6dbc670d5a4b3702d02343ed1765c0acb5a6375005e53608d5c3497a6909f4,5,0,1,11
15980,5fd2cad1c4c9e0474074949320690912de59c10b7c48d6c0006b1e67c9dacc20,5,0,1,11
15981,787dee339a75196786c59080089760d410100f89675745861821945fb58cd6ff,5,0,1,11
15982,5a823f11bfeef8539ab527381ab57769ab9b195c5b884772b45c7713abbf73ad,5,0,1,11
15983,a8a01bc2a8494fdc71302034cd18c4da9078b35510f415526ad7fba396f31f48,5,0,1,11
15984,e69ec53029376fdc9f771b54abb3a46d70e7175ba1520bfcc7be2ae53b3858e9,5,0,1,11
15987,b3d510ef04275ca8e698e5b3cbb0ece3949ef9252f0cdc839e9ee347409a2209,11,2,1,8
15988,07c1d0d12f290b21799bc103d4eb85864eba891d096d8c753b4da01aed3d77d8,5,0,1,11
15989,19faa8e837d8cfba3424a0b41525c4f505412b427e4eee5216c45aeebcd1dc92,5,0,1,11
15991,44860aae95228a89276adf823a58453ca132525f57d5e21ddebd34735de7178c,5,0,1,11
15992,4c11bb78fbbfc76b6e5e49a009d7dafe6c9c19adc11aecff28088b8ae1017614,5,0,1,11
15994,60853c2624b2b0a465cbeda661bf9c4bf683a22f28757152c2d90b38457878e0,5,0,1,11
15995,096ab7e6582bee8d29b538e9bd3c601fe9dacdd369e6ab338cbe97179ed46357,5,0,1,11
15996,29df0aada4575857f966924a86325c0f9f037aabafaa35668a19593d41b99249,5,0,1,11
15997,574c64803357ba9fb104bb151740f27088643c057d205f0ea5724afcb77a5873,5,0,1,11
15998,5a85bb8ca12a8d34369782c122f69b4a6f6555d969a5dd049effa5bae44b7709,5,0,1,11
15999,7ecf4b0e6826e008fec1e83be061e2a581af25fdb3a078276085a3af0fd59007,5,0,1,11
16000,895c0f60e59fdd84e53ab7ddb8866c8f49e45386632dca017efedd48313c9e0c,25,2551,1,8
16001,8a37aac7c41a1d23eb19da76e7ae40713efe3007f8ea8dfe7d0822b8c4f827c4,5,0,1,11
16002,9e8a88facc7e3e3252850905afea09180e16b3f5f8260697327e83ee13b87494,5,0,1,11
16003,a6aaa2bf77cab56ac368942cb1f0c7f0b4afa5bec252d5a10022ec62184794e1,5,0,1,11
16004,0897598a2bcb393ace7ae0dda8c194b0365b002d0e5da43fbac0b36d13714619,5,0,1,11
16005,1f37c747fe524e4438659e220874e7ac307d17d96a4c1405b48696c3ea5051e5,5,0,1,11
16006,21abae056d419a7e6835c4fbf989858ea26adec2a885251bd988118249050c27,5,0,1,11
16007,740025dedce7ee23e1f4a8408e87a25a8e33ab38257d3dda9992016d5ac17350,5,0,1,11
16008,752847e2c6603311b20a7f374b915d8871fb0444905010ec4a61cb2154603bde,5,0,1,11
16009,e3be66971fa3db90e9b117ea3b079f8e9a10baeb974182370bddeea61d8e716b,5,0,1,11
16010,5f447f76fd368192bafba68d772d7cabb934aadd80b2c4b8d5ee21f401a32318,5,0,1,11
16011,76e959dd7db31726c040d46cfa86b681479967aea36db5f625e80bd36422e8ae,1,378880,1,8
16012,070b45ad2e785c747c353eff5c15b6896e4180c349fe70a3a1263d132d19dde9,5,0,1,11
16013,64633ca9e8b3d0065944903a29e1ce166e4783fffd091f35dac7843a8b82d222,5,0,1,11
16014,74847ee8c2ddf5486f086d20a5db1a53589f74e5c54eed6f2b4e39a81f52e78a,5,0,1,11
16015,ad89e8ff96473b16359a3869693ec49407e4ae06749ecaddd1bae5ea5cdfeb74,5,0,1,11
16016,fc300a4875f645afb0c4d01f8ba5ed3d03180fbf08c62118e5a389bad7b84aee,5,0,1,11
16017,001adc60147318375ea1f066d786af45d5f4a9da2cadd8fc3881d82a93dbd2df,5,0,1,11
16018,05eaabd8598e654a4e2be68310630121f9fb5bd3a335938ddb367697004395f0,5,0,1,11
16019,13e085b43d579cf444b33f1dec93a862a00e70ad3a26796d99977f2134f7ebf6,5,0,1,11
16020,279087c8ad74c4d8f1f823740859555fabdc9ab3dcf73112c5cef809100dbddd,5,0,1,11
16021,2f699de60950569fbc6a4f4458d6ec292c95ae7c2b627155fd01e6c31d3496a6,5,0,1,11
16022,320ee7e58fb44c5eaf46b18b162cf48c4ecab596b8043d850cdfbff5dbf740b6,5,0,1,11
16023,333d0283dbba8c66564fd86e962e68b583d82e220d18865b3f9c5254b96b182d,5,0,1,11
16024,4764ad8ccc52e29099bf435f44b6a683cd3628cef18f1810a3b94b511ac4034a,5,0,1,11
16025,4ac322ac39baf256b62d02ff91a2eaaa135e6649d1277e586dfe6a0414936d00,5,0,1,11
16026,62b7fae4fe802e8e1bf09a21b4e3732b80d0c925aa586afe7b5b1adc3a5976d5,5,0,1,11
16027,2e5cb72e9eb43baafb6c6bfcc573aac92f49a8064c483f9d378a9e8e781a526a,33,61712,1,8
16028,bbad7c5f38ca979a3963c3771865090c8dc5ec51a0d405e44e6d0c515ad3b582,5,0,1,11
16029,decf3c4b46ee8309278ed4b117d80d1c30923971ad1c528aeb6337fcb7176322,5,0,1,11
16030,029161224b55a49a776ed76b6cc133bb177bf4f8530107723e2412d67558b021,5,0,1,11
16031,03af40601995339021cdae338dd7b7ee130d3472f91b1a50802f7f14cbc889db,5,0,1,11
16032,0590225484a49ae67161cbcf29dc358c82806e431cc5560856871fe602d47f5c,5,0,1,11
16033,0663db6e263fa7bdf14009013c4efd5c506850dc594f182265f6a530c9bf704f,5,0,1,11
16034,07f52afa289e9280e322ee8401ce5d212ce3002d5544e43b184c26cdf657d58f,5,0,1,11
16035,08e794503d63b13cd64af8a0251e63708f5ad4fffe930f73b9a8ad5b6e55adaa,5,0,1,11
16036,0ba7f731d9086e6ffc80262b1542cb752561deee4f6f03fdeffa994700c1d43f,5,0,1,11
16037,b8a61adccefb13b7058e47edcd10a127c483403cf38f7ece126954e95e86f2bd,44,1392512,198,2
16038,048a3382441bc0ac28cc445d3f812188cd31ce4fe3b39c992552a7783beb1444,34,2058,1,8
16039,0ee265b4365427d707905953049de6bf6b1ac32525855ce9a7a2b24b06d6c44a,11,6555,1,8
16040,172b81a240f807c9daf8e3913e0451e044c09560d50ae81069cdc1d31215433d,34,11357,1,8
16041,2d9fb09f6058f4cded6326c00111ab578ab7b764bd89934bbca0e9491c936f5a,5,0,1,11
16042,3c1cfc4e57198b47300ae90d915207f1acbdf30c85a2266800a9e728a42ed8de,34,1996,1,8
16043,463a6bf8bdd3f557db27813d133e79b06200585e4d989a7fc2312bc3219a9c6f,5,0,1,11
16044,4a33565043978ac9ac8f9b8149d0e22e990e4da2e8b5678888955241869d85aa,5,0,1,11
16045,4f1b14b686b51589e07d1f0290029b3c95c7d2214b4cebe4f2671f917ba63ad3,5,0,1,11
16046,613b20c2c13ccd0839a82de09e16f752cbd7e88e291c5a02d90ee60d77540009,5,0,1,11
16047,c286ebeb821e449a9878bc4f6714689d22421be36ddc681a1f702e051f154c2d,5,0,1,11
16048,19c8be90016a38cda9c1916266d5b69e7d79cc53a69e86681ec09664a7602a78,5,0,1,11
16049,2dd789c3c684823f4d7d809a560ac1c4b1747e91f4252d2e2644faebd4fa136b,5,0,1,11
16050,3e2a39d8d4c560c6b0bae6005dcb3b85a085e42c99894ce08bfa620dd06f082a,5,0,1,11
16051,627bbd97ab8c149eba54811d967fe8a137218ebd3f4c53d0a2e282fa89efda66,5,0,1,11
16052,792f9dc5e74aaf54973976223f363882bfb004b036bf2f82f948896420a58a93,5,0,1,11
16053,7a7c635ef9fa28cf61805d39c2d992f5eba52ebba88057864092a5cd4be56f4f,5,0,1,11
16054,7e916f2de5119dafc3ea3504bf27718a02f5734f220603332158b5b7a4ccdd6e,5,0,1,11
16055,273f98ea841c80ad30f154546869f17ed736fbf26942526e5b11cd6119a42f6b,5,0,1,11
16056,2f3a3387e4ae8b89f6e6a7e86a4d392a864370fe02f0528d9995ad1c004729ef,5,0,1,11
16057,900ffd01af4a68a6645a274c7a3a59bcca95ef64fd921b9d2b66130555eb83d3,44,13182912,1,8
16058,687b704f340ae74c426428956fd16854f67a79db1135086958dc078f18a00840,5,0,1,11
16059,ab633370b169aa93d34f77e5bba7332d3498080a2a01d127275711cbe3fd983d,5,0,1,11
16060,b835f6025e32a0a916727e8f48cc3b63c8995b1341d46a2931124901c0fe3d84,5,0,1,11
16062,0a913fd594ad2da3159400fc3d7d2cc50b34f8f31675ec5ac5a41d7e79e9fd58,5,0,1,11
