start,end,type
2550,2534,8
2550,2571,8
2550,2557,8
2550,2545,8
2550,2568,8
2497,2497,8
2497,2500,8
2497,2506,8
2497,2520,8
2497,2517,8
2497,2521,8
2497,2502,8
2497,2513,8
2497,2496,8
2497,2489,8
2513,2546,8
2494,2538,8
2526,2551,8
2508,2577,8
2579,2579,8
2579,2526,8
2579,2508,8
2579,2487,8
2579,2518,8
2579,2510,8
2579,2528,8
2579,2494,8
2579,2516,8
2579,2524,8
2516,2576,8
2486,2486,8
2486,2503,8
2486,2492,8
2486,2488,8
2486,2530,8
2486,2499,8
2486,2515,8
2486,2527,8
2486,2533,8
2486,2532,8
2801,2558,8
2574,2554,8
2559,2564,8
2835,2549,8
2844,2579,8
2528,2579,8
2518,2579,8
2524,2579,8
2814,2579,8
2494,2579,8
2526,2579,8
2508,2579,8
2510,2579,8
2487,2579,8
2837,2573,8
2495,2579,8
2516,2579,8
2512,2579,8
15780,15823,1
15780,15841,1
15780,15842,1
15780,15843,1
15780,15844,1
15780,15845,1
15780,15846,1
15780,15847,1
15780,15848,1
15780,15849,1
16101,15825,1
16101,15850,1
16101,15841,1
16101,15851,1
16101,14566,1
16101,15853,1
16101,15854,1
16101,15855,1
16101,15856,1
16101,15857,1
15778,15824,1
15778,15841,1
15778,15858,1
15778,15859,1
15778,15860,1
15778,14566,1
15778,15861,1
15778,15846,1
15778,15847,1
15778,15862,1
15781,15827,1
15781,15863,1
15781,13596,1
15781,15865,1
15781,15866,1
15781,15867,1
15781,15868,1
15781,15869,1
15781,15870,1
15781,15871,1
15776,15822,1
15776,13596,1
15776,15872,1
15776,15873,1
15776,15874,1
15776,13594,1
15776,15876,1
15776,15877,1
15776,14573,1
15776,15879,1
16104,15880,1
16095,15881,1
16095,15882,1
16037,15883,1
16037,15884,1
16108,15885,1
16108,15886,1
15886,15887,1
15886,15888,1
15884,15888,1
15884,15889,1
15883,15890,1
15883,15891,1
16109,15892,1
16109,15893,1
16109,15894,1
16109,15895,1
16109,15896,1
16109,15897,1
16109,15898,1
16109,15899,1
16109,15900,1
16109,15901,1
16110,15902,1
16110,15894,1
16110,15895,1
16110,15896,1
16110,15903,1
16110,15897,1
16110,15898,1
16110,15899,1
16110,15900,1
16110,15901,1
16111,15904,1
16111,15905,1
16111,15906,1
16111,15907,1
16111,15908,1
16111,15909,1
16111,15910,1
16111,15911,1
16111,15912,1
16111,15913,1
16112,15914,1
16113,15915,1
16113,15916,1
16113,15917,1
16114,15914,1
16114,15918,1
16114,15919,1
16117,15920,1
16117,15921,1
16096,15922,1
16119,15923,1
16121,15924,1
16121,15925,1
19325,15926,1
19325,15927,1
19325,15928,1
19326,15929,1
19326,15927,1
16122,15930,1
16122,15931,1
16122,15932,1
16122,15933,1
16122,15934,1
16122,14557,1
16122,15936,1
16122,15937,1
16122,15938,1
16122,14560,1
16123,15940,1
16123,15931,1
16123,15941,1
16123,15942,1
16123,14557,1
16123,15943,1
16123,15938,1
16123,14560,1
16123,15944,1
16123,15945,1
16125,15946,1
16125,14072,1
16125,14566,1
16125,15948,1
16125,14790,1
16125,15950,1
16125,15951,1
16125,15952,1
16125,15953,1
16125,15954,1
16126,15955,1
16126,14072,1
16126,14566,1
16126,15948,1
16126,14790,1
16126,15950,1
16126,15951,1
16126,15956,1
16126,15957,1
16126,15953,1
16128,15958,1
16128,15959,1
16128,15960,1
16128,15961,1
16128,15962,1
16128,15963,1
16128,15964,1
16128,15965,1
16128,15966,1
16128,15967,1
16129,15968,1
16130,15969,1
16130,15970,1
16130,15971,1
15780,2943,3
15780,143,3
15780,3002,3
15780,81,3
15780,2071,3
16100,505,3
16100,2953,3
16100,3024,3
16100,2946,3
16100,58,3
16100,22,3
16100,594,3
15778,589,3
15778,2943,3
15778,143,3
15778,179,3
15778,599,3
15778,2995,3
15778,566,3
15778,608,3
15778,568,3
15778,3002,3
15781,2911,3
15781,2995,3
15781,3002,3
15781,81,3
15776,3042,3
15776,1390,3
15776,143,3
15776,2908,3
15776,2867,3
15776,81,3
15776,2071,3
15776,3033,3
16103,2617,3
16103,2622,3
16103,2976,3
16103,3011,3
16103,3010,3
16105,3037,3
16105,3022,3
16105,2969,3
16105,2979,3
16105,2961,3
16105,3004,3
16105,2954,3
16105,3030,3
16105,2944,3
16105,3026,3
16106,2985,3
16106,2997,3
16106,3038,3
16106,2963,3
16106,2947,3
16106,2984,3
16106,2972,3
16106,634,3
16106,3020,3
16106,2964,3
16107,2959,3
16107,3043,3
16107,2989,3
16107,2970,3
16107,3027,3
16107,2966,3
16107,3007,3
16107,2980,3
16107,3028,3
16107,2965,3
16095,2607,3
16095,3006,3
16095,3025,3
16095,2615,3
16095,2977,3
16095,2990,3
16095,597,3
16095,2075,3
16095,2604,3
16095,2998,3
16037,2607,3
16037,3006,3
16037,3025,3
16037,2615,3
16037,2990,3
16037,597,3
16037,2075,3
16037,2604,3
16037,2998,3
16037,2993,3
16108,2607,3
16108,3006,3
16108,3025,3
16108,2615,3
16108,2990,3
16108,597,3
16108,2075,3
16108,2604,3
16108,2998,3
16108,3014,3
15883,2607,3
15883,3006,3
15883,3025,3
15883,2615,3
15883,2990,3
15883,597,3
15883,2604,3
15883,2998,3
15883,2993,3
15883,3024,3
16109,2952,3
16110,2952,3
15923,3005,3
15923,161,3
16111,618,3
16111,569,3
16115,2607,3
16115,2615,3
16115,597,3
16115,2604,3
16115,2998,3
16115,2993,3
16115,58,3
16115,22,3
16116,3023,3
16116,2945,3
16117,3017,3
16117,622,3
16117,2948,3
16117,2955,3
16117,2987,3
16117,588,3
16117,2973,3
16117,2994,3
16117,3015,3
16117,58,3
15812,3031,3
15812,83,3
15812,2983,3
15812,91,3
15812,3013,3
15812,2931,3
16096,2968,3
16096,2988,3
16120,569,3
16120,683,3
16120,723,3
16120,749,3
15817,2992,3
19325,3056,3
19325,2035,3
19325,1757,3
19325,3060,3
19325,3083,3
19325,3090,3
19325,1028,3
19326,3081,3
19326,438,3
19326,3062,3
19326,3083,3
16122,3006,3
16122,1449,3
16122,2990,3
16122,1758,3
16123,3006,3
16123,2990,3
16123,1758,3
16124,83,3
16124,3051,3
16124,3074,3
16125,3079,3
16125,143,3
16125,3092,3
16126,3044,3
16126,143,3
16126,3064,3
16127,3056,3
16127,3098,3
16127,1928,3
16127,3066,3
16127,3045,3
19327,1703,3
19327,1763,3
19327,1684,3
19327,3088,3
19327,1711,3
19327,3080,3
19327,1675,3
19327,1698,3
19327,1674,3
19327,1694,3
16131,3055,3
16131,3049,3
15780,9164,2
15780,9220,2
15780,8680,2
15780,7536,2
15780,8718,2
15780,9224,2
15780,7511,2
15780,7493,2
15780,7903,2
15780,7889,2
16100,9229,2
16100,9230,2
16100,7158,2
16100,8075,2
16100,7170,2
16100,7171,2
16100,7172,2
16100,8078,2
16100,9237,2
16100,9238,2
15778,9164,2
15778,7148,2
15778,8557,2
15778,7493,2
15778,7903,2
15778,7889,2
15778,7165,2
15778,9242,2
15778,7537,2
15778,9244,2
15781,9169,2
15781,7493,2
15781,7903,2
15781,7889,2
15781,7165,2
15776,9157,2
15776,9245,2
15776,9246,2
15776,7190,2
15776,9248,2
15776,9220,2
15776,7520,2
15776,8728,2
15776,8560,2
15776,8718,2
16103,9252,2
16103,9253,2
16103,9254,2
16103,9255,2
16103,7159,2
16105,9257,2
16105,9258,2
16105,9259,2
16105,9260,2
16105,9261,2
16105,9262,2
16105,9263,2
16105,9264,2
16105,9265,2
16105,9266,2
16106,9267,2
16106,9268,2
16106,9269,2
16106,9270,2
16106,9271,2
16106,9272,2
16106,9273,2
16106,9274,2
16106,9275,2
16106,9276,2
16107,9257,2
16107,9277,2
16107,9278,2
16107,9279,2
16107,9280,2
16107,9281,2
16107,9282,2
16107,9283,2
16107,9284,2
16107,9285,2
16095,9008,2
16095,9009,2
16095,9011,2
16095,9289,2
16095,9290,2
16095,9291,2
16095,9292,2
16095,9293,2
16095,9294,2
16095,9295,2
16037,9008,2
16037,9009,2
16037,9011,2
16037,9012,2
16037,9289,2
16037,9013,2
16037,9015,2
16037,9299,2
16037,9300,2
16037,9301,2
16108,9008,2
16108,9009,2
16108,9011,2
16108,9289,2
16108,9302,2
16108,9303,2
16108,9015,2
16108,9304,2
16108,9305,2
16108,9306,2
15883,9307,2
15883,9305,2
15883,9308,2
15883,9309,2
15883,9310,2
15883,9311,2
15883,9312,2
15883,9313,2
15883,9314,2
15883,9315,2
16109,9316,2
16110,9317,2
15923,8223,2
15923,7166,2
15836,7493,2
16115,9008,2
16115,9009,2
16115,9289,2
16115,9320,2
16115,9305,2
16115,9321,2
16115,9322,2
16115,7364,2
16115,8308,2
16115,7365,2
16116,9326,2
16116,9327,2
16116,7173,2
16116,9329,2
16116,9330,2
16116,7163,2
16117,7148,2
16117,8802,2
16117,9333,2
16117,7836,2
16117,8063,2
16117,7364,2
16117,8308,2
16117,7366,2
16117,8111,2
16117,8112,2
15812,7891,2
15812,9199,2
15812,9340,2
15812,7163,2
15812,8069,2
15812,7187,2
15812,7526,2
16120,7587,2
16120,7543,2
16120,7556,2
16120,7548,2
16120,9348,2
16120,7562,2
16120,9350,2
16120,9351,2
16120,9352,2
16120,9353,2
15817,9212,2
15817,7162,2
19325,7493,2
19325,9355,2
19325,9356,2
19325,9357,2
19326,7148,2
19326,9358,2
16122,8565,2
16122,9360,2
16122,9313,2
16123,9360,2
16123,9313,2
16124,9361,2
16124,7930,2
16124,9363,2
16125,9364,2
16125,9365,2
16125,8700,2
16125,7197,2
16125,8758,2
16125,8760,2
16125,7199,2
16125,9371,2
16126,7196,2
16126,7197,2
16126,8758,2
16126,7199,2
16126,8761,2
16127,9374,2
16127,9375,2
16127,9376,2
16127,7493,2
16127,9377,2
16127,9378,2
19327,8311,2
19327,8312,2
19327,8313,2
19327,8314,2
19327,8315,2
19327,8316,2
19327,8317,2
19327,8318,2
19327,8319,2
19327,8320,2
16131,9389,2
15780,15972,1
15780,15973,1
15780,15974,1
15780,15975,1
15780,15976,1
15780,15977,1
15780,15978,1
15780,15979,1
15780,15980,1
15780,15981,1
16100,15982,1
16100,15983,1
16100,15984,1
15778,13746,1
15778,12150,1
15778,15987,1
15778,15988,1
15778,15989,1
15778,15020,1
15778,15991,1
15778,15992,1
15778,15023,1
15778,15994,1
15776,15995,1
15776,15996,1
15776,15776,1
15776,15997,1
15776,15998,1
15776,15999,1
15776,16000,1
15776,16001,1
15776,16002,1
15776,16003,1
16102,12150,1
16102,16004,1
16102,16005,1
16102,16006,1
16102,16007,1
16102,16008,1
16102,16009,1
16105,16010,1
16105,16011,1
16105,16012,1
16105,16013,1
16105,16014,1
16105,16015,1
16105,16016,1
16106,16017,1
16106,16018,1
16106,16019,1
16106,16020,1
16106,16021,1
16106,16022,1
16106,16023,1
16106,16024,1
16106,16025,1
16106,16026,1
16107,16027,1
16107,16028,1
16107,16029,1
16107,16030,1
16107,16031,1
16107,16032,1
16107,16033,1
16107,16034,1
16107,16035,1
16107,16036,1
16095,16037,1
16095,16038,1
16095,16039,1
16095,16040,1
16095,16041,1
16095,16042,1
16095,16043,1
16095,16044,1
16095,16045,1
16095,16046,1
16037,16047,1
16037,16048,1
16037,16041,1
16037,16049,1
16037,16050,1
16037,16045,1
16037,16051,1
16037,16052,1
16037,16053,1
16037,16054,1
16108,16047,1
16108,16048,1
16108,16055,1
16108,16041,1
16108,16056,1
16108,16045,1
16108,16051,1
16108,16052,1
16108,16053,1
16108,16057,1
15883,16048,1
15883,16041,1
15883,16045,1
15883,16051,1
15883,16058,1
15883,16052,1
15883,16053,1
15883,16057,1
15883,16059,1
15883,16060,1
15923,14218,1
15923,16062,1
15923,16063,1
15923,16064,1
15923,16065,1
15923,16066,1
15923,16067,1
15923,16068,1
15923,16069,1
15923,16070,1
15836,12661,1
15836,15469,1
15836,15470,1
15836,16074,1
15836,16075,1
15836,16076,1
15836,15471,1
15836,15472,1
15836,15474,1
15836,15475,1
16114,14218,1
16114,16081,1
16114,16082,1
16115,16083,1
16115,16084,1
16115,16085,1
16115,16086,1
16115,16087,1
16115,16088,1
16115,16089,1
16115,16090,1
16115,16091,1
16115,16092,1
16116,16093,1
16116,16094,1
16117,19532,1
16117,19533,1
16117,19534,1
16117,19535,1
16117,19536,1
16117,19537,1
16117,19538,1
16117,19539,1
16117,19540,1
15812,13018,1
15812,15812,1
15812,19541,1
15812,19542,1
15812,19543,1
15812,19544,1
15812,19545,1
15812,19546,1
15812,19547,1
15812,19548,1
16096,19549,1
16096,19550,1
16096,19551,1
16096,19552,1
16096,19553,1
16096,19554,1
16096,19555,1
16096,19556,1
16096,19557,1
16096,19558,1
16120,19559,1
16120,19560,1
16120,19561,1
16120,19562,1
16120,19563,1
16120,19564,1
16120,19565,1
16120,19566,1
16120,19567,1
16120,19568,1
19325,12661,1
19325,19325,1
19325,12150,1
19325,19569,1
19325,19570,1
19325,19571,1
19325,19572,1
19325,19573,1
19325,19574,1
19326,12661,1
19326,19575,1
19326,19576,1
19326,19325,1
19326,19326,1
19326,12150,1
19326,19577,1
19326,19578,1
19326,19579,1
19326,19580,1
16125,19581,1
16125,19582,1
16125,19583,1
16125,19584,1
16125,19585,1
16125,19586,1
16125,19587,1
16126,19588,1
16126,19589,1
16126,14115,1
16126,19590,1
16126,19591,1
16126,19592,1
16127,17172,1
16127,19593,1
16127,19594,1
19327,19327,1
19327,17714,1
19327,19595,1
19327,13018,1
19327,19596,1
19327,19597,1
19327,17679,1
19327,19598,1
19327,19599,1
19327,19600,1
16131,19601,1
16100,19602,1
16107,19603,1
16037,16095,1
16037,15881,1
16096,16096,1
19325,19326,1
19327,16097,1
9210,3050,4
9210,3077,4
9210,3053,4
9210,3061,4
9210,3087,4
9210,3096,4
9210,3072,4
9210,3086,4
9210,3065,4
9210,3076,4
9210,16098,5
2868,7037,6
2868,9117,6
2895,7036,6
2895,7037,6
2895,9119,6
2857,9127,6
2857,8475,6
2881,7279,6
2881,7037,6
2881,9117,6
2881,9119,6
2881,9140,6
2881,7038,6
2881,7039,6
2881,7041,6
2881,7040,6
2885,7036,6
2848,7037,6
2848,7135,6
2848,7138,6
2848,7140,6
2848,7137,6
2848,7139,6
2848,7141,6
2848,7136,6
2903,7037,6
2903,9119,6
2927,9154,6
2927,9155,6
2867,7115,6
2867,9157,6
2908,7115,6
2908,9157,6
2908,7110,6
2908,7041,6
2908,7040,6
2908,7038,6
2908,7039,6
2908,9159,6
2908,9160,6
2908,9161,6
3091,9162,6
2943,7069,6
2943,9164,6
2875,9165,6
2876,9165,6
2911,9166,6
2911,9167,6
2911,8478,6
2911,7115,6
2911,9169,6
3094,9170,6
3094,9171,6
3094,9172,6
3094,9173,6
3094,9174,6
3094,8391,6
3094,9176,6
3094,9177,6
3094,9178,6
3094,9179,6
2900,9180,6
2900,9181,6
2883,9182,6
2907,9180,6
2852,9180,6
2852,9181,6
3101,9183,6
3067,9183,6
2872,9181,6
2858,9182,6
2915,9181,6
3075,9184,6
3075,9185,6
3075,9186,6
3075,9187,6
3075,9188,6
3075,9189,6
3075,9190,6
3075,9191,6
3075,9192,6
3075,9193,6
3082,9194,6
3073,9194,6
2890,9195,6
2877,9196,6
2877,9195,6
2923,9197,6
2923,9198,6
3041,9197,6
3041,9198,6
2932,9199,6
2879,9199,6
2931,9199,6
3052,7026,6
3052,7017,6
3052,7132,6
3052,7133,6
3052,7025,6
3052,7024,6
3052,7068,6
3052,7029,6
3052,7067,6
3052,7082,6
2870,9210,6
2933,9211,6
2933,9212,6
2933,9213,6
2933,9214,6
2933,9215,6
2933,9216,6
2933,9217,6
2992,9211,6
2992,9212,6
2992,9213,6
2992,9214,6
2992,9215,6
2992,9216,6
2992,9218,6
2992,9219,6
2992,9217,6
2895,15775,7
2867,15776,7
2908,15776,7
2908,15777,7
2943,15778,7
2943,15779,7
2943,15780,7
2911,15781,7
3094,15782,7
3094,15783,7
3094,15784,7
3094,15785,7
3094,15786,7
3094,15787,7
3094,15788,7
3094,15789,7
3094,15790,7
3094,15791,7
2900,15792,7
2900,15793,7
2900,15794,7
2900,15795,7
3101,15796,7
3101,15797,7
3101,15798,7
3101,15799,7
3101,15800,7
3101,15801,7
3101,15802,7
3101,15803,7
3101,15804,7
3067,15805,7
3067,15806,7
3067,15807,7
3075,15782,7
3075,15783,7
3075,15808,7
3075,15785,7
3075,15787,7
3075,15809,7
3075,15789,7
3075,15790,7
3075,15791,7
3075,15810,7
2931,15811,7
2931,15812,7
2931,15813,7
2931,15814,7
2931,15815,7
2931,15816,7
2992,15817,7
2895,15818,7
2885,15820,7
2848,15821,7
2867,15822,7
2943,15823,7
2943,15824,7
2911,15825,7
2911,15826,7
2911,15827,7
3094,15828,7
2900,15829,7
2900,15830,7
2915,15831,7
2915,15832,7
2915,15833,7
2915,15834,7
3075,15835,7
2877,15836,7
2931,15837,7
2931,15838,7
2931,15839,7
2992,15840,7
2868,2903,8
2868,2885,8
2868,2895,8
2868,2881,8
2868,2893,8
2868,2857,8
2868,2848,8
2895,2903,8
2895,2868,8
2895,2885,8
2895,2881,8
2895,2893,8
2895,2857,8
2895,2848,8
2857,2903,8
2857,2868,8
2857,2885,8
2857,2895,8
2857,2881,8
2857,2893,8
2857,2848,8
3097,2903,8
3097,2868,8
3097,2885,8
3097,2895,8
3097,2881,8
3097,2893,8
3097,2857,8
3097,2848,8
2885,2903,8
2885,2868,8
2885,2895,8
2885,2881,8
2885,2893,8
2885,2857,8
2885,2848,8
2848,2903,8
2848,2868,8
2848,2885,8
2848,2895,8
2848,2881,8
2848,2893,8
2848,2857,8
2903,2868,8
2903,2885,8
2903,2895,8
2903,2881,8
2903,2893,8
2903,2857,8
2903,2848,8
2867,2908,8
2875,2876,8
3070,2908,8
3070,2867,8
3094,2851,8
3094,2896,8
3094,2906,8
3094,2846,8
3094,2869,8
3094,2862,8
3094,2850,8
3094,2866,8
3094,2854,8
2883,2907,8
2883,2900,8
2883,2852,8
2907,2900,8
2907,2883,8
2907,2852,8
2852,2907,8
2852,2900,8
2852,2883,8
3101,2913,8
3101,2864,8
3101,2861,8
3101,2888,8
3101,2918,8
3101,2904,8
3101,2901,8
3101,2847,8
3101,2902,8
3101,2909,8
3067,2938,8
3067,2871,8
3067,2925,8
3067,2935,8
3067,2892,8
3067,2878,8
3067,2910,8
3067,2940,8
2872,2915,8
2872,2858,8
2858,2915,8
2858,2872,8
3075,2851,8
3075,2896,8
3075,2906,8
3075,2846,8
3075,2869,8
3075,2862,8
3075,2850,8
3075,2866,8
3075,2854,8
3082,2926,8
3082,2912,8
3082,2887,8
3082,2924,8
3082,2921,8
3082,2874,8
3082,2936,8
3082,2849,8
3073,2926,8
3073,2912,8
3073,2887,8
3073,2924,8
3073,2921,8
3073,2874,8
3073,2936,8
3073,2849,8
2890,2877,8
2932,2879,8
2932,2931,8
2879,2931,8
2879,2932,8
3052,6102,8
3052,160,8
3052,111,8
3052,37,8
3052,80,8
3052,99,8
3052,47,8
3052,51,8
3052,206,8
3052,178,8
2870,2860,8
2870,2863,8
2933,2882,8
2933,2916,8
2933,2919,8
2933,2891,8
3058,2860,8
3058,2870,8
3058,2863,8
2881,2885,8
2881,2893,8
2881,2881,8
2881,2857,8
2881,2868,8
2881,2848,8
2881,2903,8
2881,2895,8
2927,2927,8
2908,2867,8
2908,2908,8
3091,2914,8
2943,2943,8
2876,2876,8
2876,2875,8
2911,2856,8
2911,2873,8
2911,2911,8
3094,2853,8
2900,2907,8
2900,2883,8
2900,2900,8
2900,2852,8
3067,2880,8
2915,2915,8
2915,2872,8
2915,2858,8
3075,2928,8
2877,2890,8
2877,2877,8
3041,2923,8
2931,2931,8
2931,2932,8
2931,2879,8
2992,2882,8
2992,2919,8
2992,2916,8
2992,2891,8
2992,2933,8
3094,3000,8
3101,3021,8
3067,3015,8
3075,3000,8
3082,3036,8
3073,3036,8
2923,3041,8
3052,207,8
2933,2992,8
16467,16153,1
16467,16154,1
16467,16155,1
16467,16156,1
16467,16157,1
16467,16158,1
16467,16159,1
16467,16160,1
16467,16161,1
16467,16162,1
16469,16134,1
16469,16163,1
16471,16164,1
16471,16165,1
16473,16166,1
16473,16167,1
16473,16168,1
16473,16169,1
16473,16170,1
16473,16171,1
16473,16172,1
16473,16173,1
16473,16174,1
16473,16175,1
16474,16154,1
16474,16176,1
16474,16177,1
16474,16178,1
16474,16179,1
16474,16180,1
16474,16181,1
16474,16182,1
16474,16183,1
16474,16184,1
16475,16185,1
16475,16154,1
16475,16176,1
16475,16177,1
16475,16178,1
16475,16179,1
16475,16180,1
16475,16181,1
16475,16182,1
16475,16183,1
16476,16186,1
16476,16187,1
16476,16188,1
16476,16189,1
16476,16190,1
16476,16191,1
16476,16172,1
16476,16192,1
16476,16193,1
16476,16194,1
16478,16195,1
16478,16196,1
16478,16197,1
16478,16198,1
16480,16199,1
16480,16200,1
16480,16201,1
16480,16202,1
16480,16203,1
16480,16204,1
16480,16205,1
16480,16206,1
16480,16207,1
16480,16208,1
16297,16166,1
16297,16167,1
16297,16168,1
16297,16169,1
16297,16170,1
16297,16171,1
16297,16172,1
16297,16173,1
16297,16174,1
16297,16175,1
16481,16209,1
16481,16210,1
16482,16211,1
16482,16212,1
16483,16213,1
16483,16214,1
16484,16209,1
16484,16210,1
16486,16215,1
16486,16214,1
16490,16216,1
16490,16217,1
16490,16218,1
16490,16219,1
16490,16220,1
16490,16221,1
16490,16222,1
16490,16223,1
16490,16224,1
16490,16225,1
16134,3127,3
16134,3140,3
16134,718,3
16134,738,3
16134,720,3
16134,692,3
16134,3153,3
16134,674,3
16134,3170,3
16467,2035,3
16467,1739,3
16467,3125,3
16467,582,3
16467,3107,3
16467,2057,3
16467,2046,3
16467,3122,3
16467,2034,3
16467,1028,3
16444,2567,3
16468,3127,3
16468,3151,3
16468,3119,3
16468,2042,3
16468,3191,3
16468,1414,3
16468,3177,3
16468,678,3
16468,3175,3
16468,3245,3
16470,3127,3
16470,3140,3
16470,3232,3
16470,3260,3
16470,3239,3
16470,3205,3
16470,3221,3
16470,1035,3
16470,674,3
16164,3107,3
16164,3211,3
16164,3225,3
16472,3127,3
16472,1751,3
16472,3248,3
16472,1740,3
16472,81,3
16472,674,3
16473,2035,3
16473,3236,3
16473,1739,3
16473,582,3
16473,3107,3
16473,2057,3
16473,3234,3
16473,2046,3
16473,3122,3
16473,2034,3
16474,3206,3
16474,582,3
16474,3107,3
16474,3122,3
16474,3272,3
16474,1028,3
16474,3225,3
16475,3206,3
16475,3226,3
16475,3107,3
16475,2046,3
16475,3122,3
16475,2034,3
16476,3228,3
16476,143,3
16476,3267,3
16479,3263,3
16479,3222,3
16479,3213,3
16479,3277,3
16480,690,3
16297,2035,3
16297,3261,3
16297,1739,3
16297,3230,3
16297,582,3
16297,3107,3
16297,2057,3
16297,2046,3
16297,3122,3
16297,2034,3
16481,3278,3
16459,83,3
16459,91,3
16459,3208,3
16482,3203,3
16482,3204,3
16456,83,3
16456,3264,3
16456,3271,3
16454,83,3
16454,91,3
16454,3208,3
16331,3264,3
16331,91,3
16331,3271,3
16453,91,3
16458,22,3
16458,3208,3
16484,3278,3
16449,83,3
16449,91,3
16449,3208,3
16215,3204,3
16215,3278,3
16215,3107,3
16215,58,3
16215,22,3
16215,2034,3
16215,2071,3
16215,674,3
16215,3225,3
16365,3252,3
16452,3208,3
16211,3203,3
16211,3204,3
16211,1843,3
16211,3210,3
16211,3224,3
16211,3223,3
16396,3252,3
16209,3240,3
16209,625,3
16209,3204,3
16209,3252,3
16209,1414,3
16209,3266,3
16209,3200,3
16209,3278,3
16209,3107,3
16209,3249,3
16486,3278,3
16451,505,3
16451,3264,3
16451,3271,3
16451,594,3
16451,2071,3
16487,3127,3
16487,3209,3
16487,505,3
16487,3242,3
16487,2034,3
16487,594,3
16487,2109,3
16487,674,3
